sis_municipio_id,sis_estado_id,sis_municipio_ibge,sis_municipio_descricao
4065,16,4110904,ITAGUAJÉ
4066,16,4110953,ITAIPULÂNDIA
4067,16,4111001,ITAMBARACÁ
4068,16,4111100,ITAMBÉ
4069,16,4111209,"ITAPEJARA D'OESTE"
4070,16,4111258,ITAPERUÇU
4071,16,4111308,"ITAÚNA DO SUL"
4072,16,4111407,IVAÍ
4073,16,4111506,IVAIPORÃ
4074,16,4111555,IVATÉ
4075,16,4111605,IVATUBA
4076,16,4111704,JABOTI
4077,16,4111803,JACAREZINHO
4078,16,4111902,JAGUAPITÃ
4079,16,4112009,JAGUARIAÍVA
4080,16,4112108,"JANDAIA DO SUL"
4081,16,4112207,JANIÓPOLIS
4082,16,4112306,JAPIRA
4083,16,4112405,JAPURÁ
4084,16,4112504,"JARDIM ALEGRE"
4085,16,4112603,"JARDIM OLINDA"
4086,16,4112702,JATAIZINHO
4087,16,4112751,JESUÍTAS
4088,16,4112801,"JOAQUIM TÁVORA"
4089,16,4112900,"JUNDIAÍ DO SUL"
4090,16,4112959,JURANDA
4091,16,4113007,JUSSARA
4092,16,4113106,KALORÉ
4093,16,4113205,LAPA
4094,16,4113254,LARANJAL
4095,16,4113304,"LARANJEIRAS DO SUL"
4096,16,4113403,LEÓPOLIS
4097,16,4113429,LIDIANÓPOLIS
4098,16,4113452,LINDOESTE
4099,16,4113502,LOANDA
4100,16,4113601,LOBATO
4101,16,4113700,LONDRINA
4102,16,4113734,LUIZIANA
4103,16,4113759,LUNARDELLI
4104,16,4113809,LUPIONÓPOLIS
4105,16,4113908,MALLET
4106,16,4114005,MAMBORÊ
4107,16,4114104,MANDAGUAÇU
4108,16,4114203,MANDAGUARI
4109,16,4114302,MANDIRITUBA
4110,16,4114351,MANFRINÓPOLIS
4111,16,4114401,MANGUEIRINHA
4112,16,4114500,"MANOEL RIBAS"
4113,16,4114609,"MARECHAL CÂNDIDO RONDON"
4114,16,4114708,"MARIA HELENA"
4115,16,4114807,MARIALVA
4116,16,4114906,"MARILÂNDIA DO SUL"
4117,16,4115002,MARILENA
4118,16,4115101,MARILUZ
4119,16,4115200,MARINGÁ
4120,16,4115309,MARIÓPOLIS
4121,16,4115358,MARIPÁ
4122,16,4115408,MARMELEIRO
4123,16,4115457,MARQUINHO
4124,16,4115507,MARUMBI
4125,16,4115606,MATELÂNDIA
4126,16,4115705,MATINHOS
4127,16,4115739,"MATO RICO"
4128,16,4115754,"MAUÁ DA SERRA"
4129,16,4115804,MEDIANEIRA
4130,16,4115853,MERCEDES
4131,16,4115903,MIRADOR
4132,16,4116000,MIRASELVA
4133,16,4116059,MISSAL
4134,16,4116109,"MOREIRA SALES"
4135,16,4116208,MORRETES
4136,16,4116307,"MUNHOZ DE MELO"
4137,16,4116406,"NOSSA SENHORA DAS GRAÇAS"
4138,16,4116505,"NOVA ALIANÇA DO IVAÍ"
4139,16,4116604,"NOVA AMÉRICA DA COLINA"
4140,16,4116703,"NOVA AURORA"
4141,16,4116802,"NOVA CANTU"
4142,16,4116901,"NOVA ESPERANÇA"
4143,16,4116950,"NOVA ESPERANÇA DO SUDOESTE"
4144,16,4117008,"NOVA FÁTIMA"
4145,16,4117057,"NOVA LARANJEIRAS"
4146,16,4117107,"NOVA LONDRINA"
4147,16,4117206,"NOVA OLÍMPIA"
4148,16,4117214,"NOVA SANTA BÁRBARA"
4149,16,4117222,"NOVA SANTA ROSA"
4150,16,4117255,"NOVA PRATA DO IGUAÇU"
4151,16,4117271,"NOVA TEBAS"
4152,16,4117297,"NOVO ITACOLOMI"
4153,16,4117305,ORTIGUEIRA
4154,16,4117404,OURIZONA
4155,16,4117453,"OURO VERDE DO OESTE"
4156,16,4117503,PAIÇANDU
4157,16,4117602,PALMAS
4158,16,4117701,PALMEIRA
4159,16,4117800,PALMITAL
4160,16,4117909,PALOTINA
4161,16,4118006,"PARAÍSO DO NORTE"
4162,16,4118105,PARANACITY
4163,16,4118204,PARANAGUÁ
4164,16,4118303,PARANAPOEMA
4165,16,4118402,PARANAVAÍ
4166,16,4118451,"PATO BRAGADO"
4167,16,4118501,"PATO BRANCO"
4168,16,4118600,"PAULA FREITAS"
4169,16,4118709,"PAULO FRONTIN"
4170,16,4118808,PEABIRU
4171,16,4118857,PEROBAL
4172,16,4118907,PÉROLA
4173,16,4119004,"PÉROLA D'OESTE"
4174,16,4119103,PIÊN
4175,16,4119152,PINHAIS
4176,16,4119202,PINHALÃO
4177,16,4119251,"PINHAL DE SÃO BENTO"
4178,16,4119301,PINHÃO
4179,16,4119400,"PIRAÍ DO SUL"
4180,16,4119509,PIRAQUARA
4181,16,4119608,PITANGA
4182,16,4119657,PITANGUEIRAS
4183,16,4119707,"PLANALTINA DO PARANÁ"
4184,16,4119806,PLANALTO
4185,16,4119905,"PONTA GROSSA"
4186,16,4119954,"PONTAL DO PARANÁ"
4187,16,4120002,PORECATU
4188,16,4120101,"PORTO AMAZONAS"
4189,16,4120150,"PORTO BARREIRO"
4190,16,4120200,"PORTO RICO"
4191,16,4120309,"PORTO VITÓRIA"
4192,16,4120333,"PRADO FERREIRA"
4193,16,4120358,PRANCHITA
4194,16,4120408,"PRESIDENTE CASTELO BRANCO"
4195,16,4120507,"PRIMEIRO DE MAIO"
4196,16,4120606,PRUDENTÓPOLIS
4197,16,4120655,"QUARTO CENTENÁRIO"
4198,16,4120705,QUATIGUÁ
4199,16,4120804,"QUATRO BARRAS"
4200,16,4120853,"QUATRO PONTES"
4201,16,4120903,"QUEDAS DO IGUAÇU"
4202,16,4121000,"QUERÊNCIA DO NORTE"
4203,16,4121109,"QUINTA DO SOL"
4204,16,4121208,QUITANDINHA
4205,16,4121257,RAMILÂNDIA
4206,16,4121307,"RANCHO ALEGRE"
4207,16,4121356,"RANCHO ALEGRE D'OESTE"
4208,16,4121406,REALEZA
4209,16,4121505,REBOUÇAS
4210,16,4121604,RENASCENÇA
4211,16,4121703,RESERVA
4212,16,4121752,"RESERVA DO IGUAÇU"
4213,16,4121802,"RIBEIRÃO CLARO"
4214,16,4121901,"RIBEIRÃO DO PINHAL"
4215,16,4122008,"RIO AZUL"
4216,16,4122107,"RIO BOM"
4217,16,4122156,"RIO BONITO DO IGUAÇU"
4218,16,4122172,"RIO BRANCO DO IVAÍ"
4219,16,4122206,"RIO BRANCO DO SUL"
4220,16,4122305,"RIO NEGRO"
4221,16,4122404,ROLÂNDIA
4222,16,4122503,RONCADOR
4223,16,4122602,RONDON
4224,16,4122651,"ROSÁRIO DO IVAÍ"
4225,16,4122701,SABÁUDIA
4226,16,4122800,"SALGADO FILHO"
4227,16,4122909,"SALTO DO ITARARÉ"
4228,16,4123006,"SALTO DO LONTRA"
4229,16,4123105,"SANTA AMÉLIA"
4230,16,4123204,"SANTA CECÍLIA DO PAVÃO"
4231,16,4123303,"SANTA CRUZ DE MONTE CASTELO"
4232,16,4123402,"SANTA FÉ"
4233,16,4123501,"SANTA HELENA"
4234,16,4123600,"SANTA INÊS"
4235,16,4123709,"SANTA ISABEL DO IVAÍ"
4236,16,4123808,"SANTA IZABEL DO OESTE"
4237,16,4123824,"SANTA LÚCIA"
4238,16,4123857,"SANTA MARIA DO OESTE"
4239,16,4123907,"SANTA MARIANA"
4240,16,4123956,"SANTA MÔNICA"
4241,16,4124004,"SANTANA DO ITARARÉ"
4242,16,4124020,"SANTA TEREZA DO OESTE"
4243,16,4124053,"SANTA TEREZINHA DE ITAIPU"
4244,16,4124103,"SANTO ANTÔNIO DA PLATINA"
4245,16,4124202,"SANTO ANTÔNIO DO CAIUÁ"
4246,16,4124301,"SANTO ANTÔNIO DO PARAÍSO"
4247,16,4124400,"SANTO ANTÔNIO DO SUDOESTE"
4248,16,4124509,"SANTO INÁCIO"
4249,16,4124608,"SÃO CARLOS DO IVAÍ"
4250,16,4124707,"SÃO JERÔNIMO DA SERRA"
4251,16,4124806,"SÃO JOÃO"
4252,16,4124905,"SÃO JOÃO DO CAIUÁ"
4253,16,4125001,"SÃO JOÃO DO IVAÍ"
4254,16,4125100,"SÃO JOÃO DO TRIUNFO"
4255,16,4125209,"SÃO JORGE D'OESTE"
4256,16,4125308,"SÃO JORGE DO IVAÍ"
4257,16,4125357,"SÃO JORGE DO PATROCÍNIO"
4258,16,4125407,"SÃO JOSÉ DA BOA VISTA"
4259,16,4125456,"SÃO JOSÉ DAS PALMEIRAS"
4260,16,4125506,"SÃO JOSÉ DOS PINHAIS"
4261,16,4125555,"SÃO MANOEL DO PARANÁ"
4262,16,4125605,"SÃO MATEUS DO SUL"
4263,16,4125704,"SÃO MIGUEL DO IGUAÇU"
4264,16,4125753,"SÃO PEDRO DO IGUAÇU"
4265,16,4125803,"SÃO PEDRO DO IVAÍ"
4266,16,4125902,"SÃO PEDRO DO PARANÁ"
4267,16,4126009,"SÃO SEBASTIÃO DA AMOREIRA"
4268,16,4126108,"SÃO TOMÉ"
4269,16,4126207,SAPOPEMA
4270,16,4126256,SARANDI
4271,16,4126272,"SAUDADE DO IGUAÇU"
4272,16,4126306,SENGÉS
4273,16,4126355,"SERRANÓPOLIS DO IGUAÇU"
4274,16,4126405,SERTANEJA
4275,16,4126504,SERTANÓPOLIS
4276,16,4126603,"SIQUEIRA CAMPOS"
4277,16,4126652,SULINA
4278,16,4126678,TAMARANA
4279,16,4126702,TAMBOARA
4280,16,4126801,TAPEJARA
4281,16,4126900,TAPIRA
4282,16,4127007,"TEIXEIRA SOARES"
4283,16,4127106,"TELÊMACO BORBA"
4284,16,4127205,"TERRA BOA"
4285,16,4127304,"TERRA RICA"
4286,16,4127403,"TERRA ROXA"
4287,16,4127502,TIBAGI
4288,16,4127601,"TIJUCAS DO SUL"
4289,16,4127700,TOLEDO
4290,16,4127809,TOMAZINA
4291,16,4127858,"TRÊS BARRAS DO PARANÁ"
4292,16,4127882,"TUNAS DO PARANÁ"
4293,16,4127908,"TUNEIRAS DO OESTE"
4294,16,4127957,TUPÃSSI
4295,16,4127965,TURVO
4296,16,4128005,UBIRATÃ
4297,16,4128104,UMUARAMA
4298,16,4128203,"UNIÃO DA VITÓRIA"
4299,16,4128302,UNIFLOR
4300,16,4128401,URAÍ
4301,16,4128500,"WENCESLAU BRAZ"
4302,16,4128534,VENTANIA
4303,16,4128559,"VERA CRUZ DO OESTE"
4304,16,4128609,VERÊ
4305,16,4128625,"ALTO PARAÍSO"
4306,16,4128633,"DOUTOR ULYSSES"
4307,16,4128658,VIRMOND
4308,16,4128708,VITORINO
4309,16,4128807,XAMBRÊ
4310,24,4200051,"ABDON BATISTA"
4311,24,4200101,"ABELARDO LUZ"
4312,24,4200200,AGROLÂNDIA
4313,24,4200309,AGRONÔMICA
4314,24,4200408,"ÁGUA DOCE"
4315,24,4200507,"ÁGUAS DE CHAPECÓ"
4316,24,4200556,"ÁGUAS FRIAS"
4317,24,4200606,"ÁGUAS MORNAS"
4318,24,4200705,"ALFREDO WAGNER"
4319,24,4200754,"ALTO BELA VISTA"
4320,24,4200804,ANCHIETA
4321,24,4200903,ANGELINA
4322,24,4201000,"ANITA GARIBALDI"
4323,24,4201109,ANITÁPOLIS
4324,24,4201208,"ANTÔNIO CARLOS"
4325,24,4201257,APIÚNA
4326,24,4201273,ARABUTÃ
4327,24,4201307,ARAQUARI
4328,24,4201406,ARARANGUÁ
4329,24,4201505,ARMAZÉM
4330,24,4201604,"ARROIO TRINTA"
4331,24,4201653,ARVOREDO
4332,24,4201703,ASCURRA
4333,24,4201802,ATALANTA
4334,24,4201901,AURORA
4335,24,4201950,"BALNEÁRIO ARROIO DO SILVA"
4336,24,4202008,"BALNEÁRIO CAMBORIÚ"
4337,24,4202057,"BALNEÁRIO BARRA DO SUL"
4338,24,4202073,"BALNEÁRIO GAIVOTA"
4339,24,4202081,BANDEIRANTE
4340,24,4202099,"BARRA BONITA"
4341,24,4202107,"BARRA VELHA"
4342,24,4202131,"BELA VISTA DO TOLDO"
4343,24,4202156,BELMONTE
4344,24,4202206,"BENEDITO NOVO"
4345,24,4202305,BIGUAÇU
4346,24,4202404,BLUMENAU
4347,24,4202438,"BOCAINA DO SUL"
4348,24,4202453,BOMBINHAS
4349,24,4202503,"BOM JARDIM DA SERRA"
4350,24,4202537,"BOM JESUS"
4351,24,4202578,"BOM JESUS DO OESTE"
4352,24,4202602,"BOM RETIRO"
4353,24,4202701,BOTUVERÁ
4354,24,4202800,"BRAÇO DO NORTE"
4355,24,4202859,"BRAÇO DO TROMBUDO"
4356,24,4202875,BRUNÓPOLIS
4357,24,4202909,BRUSQUE
4358,24,4203006,CAÇADOR
4359,24,4203105,CAIBI
4360,24,4203154,CALMON
4361,24,4203204,CAMBORIÚ
4362,24,4203253,"CAPÃO ALTO"
4363,24,4203303,"CAMPO ALEGRE"
4364,24,4203402,"CAMPO BELO DO SUL"
4365,24,4203501,"CAMPO ERÊ"
4366,24,4203600,"CAMPOS NOVOS"
4367,24,4203709,CANELINHA
4368,24,4203808,CANOINHAS
4369,24,4203907,CAPINZAL
4370,24,4203956,"CAPIVARI DE BAIXO"
4371,24,4204004,CATANDUVAS
4372,24,4204103,"CAXAMBU DO SUL"
4373,24,4204152,"CELSO RAMOS"
4374,24,4204178,"CERRO NEGRO"
4375,24,4204194,"CHAPADÃO DO LAGEADO"
4376,24,4204202,CHAPECÓ
4377,24,4204251,"COCAL DO SUL"
4378,24,4204301,CONCÓRDIA
4379,24,4204350,"CORDILHEIRA ALTA"
4380,24,4204400,"CORONEL FREITAS"
4381,24,4204459,"CORONEL MARTINS"
4382,24,4204509,CORUPÁ
4383,24,4204558,"CORREIA PINTO"
4384,24,4204608,CRICIÚMA
4385,24,4204707,"CUNHA PORÃ"
4386,24,4204756,CUNHATAÍ
4387,24,4204806,CURITIBANOS
4388,24,4204905,DESCANSO
4389,24,4205001,"DIONÍSIO CERQUEIRA"
4390,24,4205100,"DONA EMMA"
4391,24,4205159,"DOUTOR PEDRINHO"
4392,24,4205175,"ENTRE RIOS"
4393,24,4205191,ERMO
4394,24,4205209,"ERVAL VELHO"
4395,24,4205308,"FAXINAL DOS GUEDES"
4396,24,4205357,"FLOR DO SERTÃO"
4397,24,4205407,FLORIANÓPOLIS
4398,24,4205431,"FORMOSA DO SUL"
4399,24,4205456,FORQUILHINHA
4400,24,4205506,FRAIBURGO
4401,24,4205555,"FREI ROGÉRIO"
4402,24,4205605,GALVÃO
4403,24,4205704,GAROPABA
4404,24,4205803,GARUVA
4405,24,4205902,GASPAR
4406,24,4206009,"GOVERNADOR CELSO RAMOS"
4407,24,4206108,"GRÃO PARÁ"
4408,24,4206207,GRAVATAL
4409,24,4206306,GUABIRUBA
4410,24,4206405,GUARACIABA
4411,24,4206504,GUARAMIRIM
4412,24,4206603,"GUARUJÁ DO SUL"
4413,24,4206652,GUATAMBÚ
4414,24,4206702,"HERVAL D'OESTE"
4415,24,4206751,IBIAM
4416,24,4206801,IBICARÉ
4417,24,4206900,IBIRAMA
4418,24,4207007,IÇARA
4419,24,4207106,ILHOTA
4420,24,4207205,IMARUÍ
4421,24,4207304,IMBITUBA
4422,24,4207403,IMBUIA
4423,24,4207502,INDAIAL
4424,24,4207577,IOMERÊ
4425,24,4207601,IPIRA
4426,24,4207650,"IPORÃ DO OESTE"
4427,24,4207684,IPUAÇU
4428,24,4207700,IPUMIRIM
4429,24,4207759,IRACEMINHA
4430,24,4207809,IRANI
4431,24,4207858,IRATI
4432,24,4207908,IRINEÓPOLIS
4433,24,4208005,ITÁ
4434,24,4208104,ITAIÓPOLIS
4435,24,4208203,ITAJAÍ
4436,24,4208302,ITAPEMA
4437,24,4208401,ITAPIRANGA
4438,24,4208450,ITAPOÁ
4439,24,4208500,ITUPORANGA
4440,24,4208609,JABORÁ
4441,24,4208708,"JACINTO MACHADO"
4442,24,4208807,JAGUARUNA
4443,24,4208906,"JARAGUÁ DO SUL"
4444,24,4208955,JARDINÓPOLIS
4445,24,4209003,JOAÇABA
4446,24,4209102,JOINVILLE
4447,24,4209151,"JOSÉ BOITEUX"
4448,24,4209177,JUPIÁ
4449,24,4209201,LACERDÓPOLIS
4450,24,4209300,LAGES
4451,24,4209409,LAGUNA
4452,24,4209458,"LAJEADO GRANDE"
4453,24,4209508,LAURENTINO
4454,24,4209607,"LAURO MULLER"
4455,24,4209706,"LEBON RÉGIS"
4456,24,4209805,"LEOBERTO LEAL"
4457,24,4209854,"LINDÓIA DO SUL"
4458,24,4209904,LONTRAS
4459,24,4210001,"LUIZ ALVES"
4460,24,4210035,LUZERNA
4461,24,4210050,MACIEIRA
4462,24,4210100,MAFRA
4463,24,4210209,"MAJOR GERCINO"
4464,24,4210308,"MAJOR VIEIRA"
4465,24,4210407,MARACAJÁ
4466,24,4210506,MARAVILHA
4467,24,4210555,MAREMA
4468,24,4210605,MASSARANDUBA
4469,24,4210704,"MATOS COSTA"
4470,24,4210803,MELEIRO
4471,24,4210852,"MIRIM DOCE"
4472,24,4210902,MODELO
4473,24,4211009,MONDAÍ
4474,24,4211058,"MONTE CARLO"
4475,24,4211108,"MONTE CASTELO"
4476,24,4211207,"MORRO DA FUMAÇA"
4477,24,4211256,"MORRO GRANDE"
4478,24,4211306,NAVEGANTES
4479,24,4211405,"NOVA ERECHIM"
4480,24,4211454,"NOVA ITABERABA"
4481,24,4211504,"NOVA TRENTO"
4482,24,4211603,"NOVA VENEZA"
4483,24,4211652,"NOVO HORIZONTE"
4484,24,4211702,ORLEANS
4485,24,4211751,"OTACÍLIO COSTA"
4486,24,4211801,OURO
4487,24,4211850,"OURO VERDE"
4488,24,4211876,PAIAL
4489,24,4211892,PAINEL
4490,24,4211900,PALHOÇA
4491,24,4212007,"PALMA SOLA"
4492,24,4212056,PALMEIRA
4493,24,4212106,PALMITOS
4494,24,4212205,PAPANDUVA
4495,24,4212239,PARAÍSO
4496,24,4212254,"PASSO DE TORRES"
4497,24,4212270,"PASSOS MAIA"
4498,24,4212304,"PAULO LOPES"
4499,24,4212403,"PEDRAS GRANDES"
4500,24,4212502,PENHA
4501,24,4212601,PERITIBA
4502,24,4212700,PETROLÂNDIA
4503,24,4212809,"BALNEÁRIO PIÇARRAS"
4504,24,4212908,PINHALZINHO
4505,24,4213005,"PINHEIRO PRETO"
4506,24,4213104,PIRATUBA
4507,24,4213153,"PLANALTO ALEGRE"
4508,24,4213203,POMERODE
4509,24,4213302,"PONTE ALTA"
4510,24,4213351,"PONTE ALTA DO NORTE"
4511,24,4213401,"PONTE SERRADA"
4512,24,4213500,"PORTO BELO"
4513,24,4213609,"PORTO UNIÃO"
4514,24,4213708,"POUSO REDONDO"
4515,24,4213807,"PRAIA GRANDE"
4516,24,4213906,"PRESIDENTE CASTELLO BRANCO"
4517,24,4214003,"PRESIDENTE GETÚLIO"
4518,24,4214102,"PRESIDENTE NEREU"
4519,24,4214151,PRINCESA
4520,24,4214201,QUILOMBO
4521,24,4214300,"RANCHO QUEIMADO"
4522,24,4214409,"RIO DAS ANTAS"
4523,24,4214508,"RIO DO CAMPO"
4524,24,4214607,"RIO DO OESTE"
4525,24,4214706,"RIO DOS CEDROS"
4526,24,4214805,"RIO DO SUL"
4527,24,4214904,"RIO FORTUNA"
4528,24,4215000,"RIO NEGRINHO"
4529,24,4215059,"RIO RUFINO"
4530,24,4215075,RIQUEZA
4531,24,4215109,RODEIO
4532,24,4215208,ROMELÂNDIA
4533,24,4215307,SALETE
4534,24,4215356,SALTINHO
4535,24,4215406,"SALTO VELOSO"
4536,24,4215455,SANGÃO
4537,24,4215505,"SANTA CECÍLIA"
4538,24,4215554,"SANTA HELENA"
4539,24,4215604,"SANTA ROSA DE LIMA"
4540,24,4215653,"SANTA ROSA DO SUL"
4541,24,4215679,"SANTA TEREZINHA"
4542,24,4215687,"SANTA TEREZINHA DO PROGRESSO"
4543,24,4215695,"SANTIAGO DO SUL"
4544,24,4215703,"SANTO AMARO DA IMPERATRIZ"
4545,24,4215752,"SÃO BERNARDINO"
4546,24,4215802,"SÃO BENTO DO SUL"
4547,24,4215901,"SÃO BONIFÁCIO"
4548,24,4216008,"SÃO CARLOS"
4549,24,4216057,"SÃO CRISTOVÃO DO SUL"
4550,24,4216107,"SÃO DOMINGOS"
4551,24,4216206,"SÃO FRANCISCO DO SUL"
4552,24,4216255,"SÃO JOÃO DO OESTE"
4553,24,4216305,"SÃO JOÃO BATISTA"
4554,24,4216354,"SÃO JOÃO DO ITAPERIÚ"
4555,24,4216404,"SÃO JOÃO DO SUL"
4556,24,4216503,"SÃO JOAQUIM"
4557,24,4216602,"SÃO JOSÉ"
4558,24,4216701,"SÃO JOSÉ DO CEDRO"
4559,24,4216800,"SÃO JOSÉ DO CERRITO"
4560,24,4216909,"SÃO LOURENÇO DO OESTE"
4561,24,4217006,"SÃO LUDGERO"
4562,24,4217105,"SÃO MARTINHO"
4563,24,4217154,"SÃO MIGUEL DA BOA VISTA"
4564,24,4217204,"SÃO MIGUEL DO OESTE"
4565,24,4217253,"SÃO PEDRO DE ALCÂNTARA"
4566,24,4217303,SAUDADES
4567,24,4217402,SCHROEDER
4568,24,4217501,SEARA
4569,24,4217550,"SERRA ALTA"
4570,24,4217600,SIDERÓPOLIS
4571,24,4217709,SOMBRIO
4572,24,4217758,"SUL BRASIL"
4573,24,4217808,TAIÓ
4574,24,4217907,TANGARÁ
4575,24,4217956,TIGRINHOS
4576,24,4218004,TIJUCAS
4577,24,4218103,"TIMBÉ DO SUL"
4578,24,4218202,TIMBÓ
4579,24,4218251,"TIMBÓ GRANDE"
4580,24,4218301,"TRÊS BARRAS"
4581,24,4218350,TREVISO
4582,24,4218400,"TREZE DE MAIO"
4583,24,4218509,"TREZE TÍLIAS"
4584,24,4218608,"TROMBUDO CENTRAL"
4585,24,4218707,TUBARÃO
4586,24,4218756,TUNÁPOLIS
4587,24,4218806,TURVO
4588,24,4218855,"UNIÃO DO OESTE"
4589,24,4218905,URUBICI
4590,24,4218954,URUPEMA
4591,24,4219002,URUSSANGA
4592,24,4219101,VARGEÃO
4593,24,4219150,VARGEM
4594,24,4219176,"VARGEM BONITA"
4595,24,4219200,"VIDAL RAMOS"
4596,24,4219309,VIDEIRA
4597,24,4219358,"VITOR MEIRELES"
4598,24,4219408,WITMARSUM
4599,24,4219507,XANXERÊ
4600,24,4219606,XAVANTINA
4601,24,4219705,XAXIM
4602,24,4219853,ZORTÉA
4603,21,4300034,ACEGUÁ
4604,21,4300059,"ÁGUA SANTA"
4605,21,4300109,AGUDO
4606,21,4300208,AJURICABA
4607,21,4300307,ALECRIM
4608,21,4300406,ALEGRETE
4609,21,4300455,ALEGRIA
4610,21,4300471,"ALMIRANTE TAMANDARÉ DO SUL"
4611,21,4300505,ALPESTRE
4612,21,4300554,"ALTO ALEGRE"
4613,21,4300570,"ALTO FELIZ"
4614,21,4300604,ALVORADA
4615,21,4300638,"AMARAL FERRADOR"
4616,21,4300646,"AMETISTA DO SUL"
4617,21,4300661,"ANDRÉ DA ROCHA"
4618,21,4300703,"ANTA GORDA"
4619,21,4300802,"ANTÔNIO PRADO"
4620,21,4300851,ARAMBARÉ
4621,21,4300877,ARARICÁ
4622,21,4300901,ARATIBA
4623,21,4301008,"ARROIO DO MEIO"
4624,21,4301057,"ARROIO DO SAL"
4625,21,4301073,"ARROIO DO PADRE"
4626,21,4301107,"ARROIO DOS RATOS"
4627,21,4301206,"ARROIO DO TIGRE"
4628,21,4301305,"ARROIO GRANDE"
4629,21,4301404,ARVOREZINHA
4630,21,4301503,"AUGUSTO PESTANA"
4631,21,4301552,ÁUREA
4632,21,4301602,BAGÉ
4633,21,4301636,"BALNEÁRIO PINHAL"
4634,21,4301651,BARÃO
4635,21,4301701,"BARÃO DE COTEGIPE"
4636,21,4301750,"BARÃO DO TRIUNFO"
4637,21,4301800,BARRACÃO
4638,21,4301859,"BARRA DO GUARITA"
4639,21,4301875,"BARRA DO QUARAÍ"
4640,21,4301909,"BARRA DO RIBEIRO"
4641,21,4301925,"BARRA DO RIO AZUL"
4642,21,4301958,"BARRA FUNDA"
4643,21,4302006,"BARROS CASSAL"
4644,21,4302055,"BENJAMIN CONSTANT DO SUL"
4645,21,4302105,"BENTO GONÇALVES"
4646,21,4302154,"BOA VISTA DAS MISSÕES"
4647,21,4302204,"BOA VISTA DO BURICÁ"
4648,21,4302220,"BOA VISTA DO CADEADO"
4649,21,4302238,"BOA VISTA DO INCRA"
4650,21,4302253,"BOA VISTA DO SUL"
4651,21,4302303,"BOM JESUS"
4652,21,4302352,"BOM PRINCÍPIO"
4653,21,4302378,"BOM PROGRESSO"
4654,21,4302402,"BOM RETIRO DO SUL"
4655,21,4302451,"BOQUEIRÃO DO LEÃO"
4656,21,4302501,BOSSOROCA
4657,21,4302584,BOZANO
4658,21,4302600,BRAGA
4659,21,4302659,BROCHIER
4660,21,4302709,BUTIÁ
4661,21,4302808,"CAÇAPAVA DO SUL"
4662,21,4302907,CACEQUI
4663,21,4303004,"CACHOEIRA DO SUL"
4664,21,4303103,CACHOEIRINHA
4665,21,4303202,"CACIQUE DOBLE"
4666,21,4303301,CAIBATÉ
4667,21,4303400,CAIÇARA
4668,21,4303509,CAMAQUÃ
4669,21,4303558,CAMARGO
4670,21,4303608,"CAMBARÁ DO SUL"
4671,21,4303673,"CAMPESTRE DA SERRA"
4672,21,4303707,"CAMPINA DAS MISSÕES"
4673,21,4303806,"CAMPINAS DO SUL"
4674,21,4303905,"CAMPO BOM"
4675,21,4304002,"CAMPO NOVO"
4676,21,4304101,"CAMPOS BORGES"
4677,21,4304200,CANDELÁRIA
4678,21,4304309,"CÂNDIDO GODÓI"
4679,21,4304358,CANDIOTA
4680,21,4304408,CANELA
4681,21,4304507,CANGUÇU
4682,21,4304606,CANOAS
4683,21,4304614,"CANUDOS DO VALE"
4684,21,4304622,"CAPÃO BONITO DO SUL"
4685,21,4304630,"CAPÃO DA CANOA"
4686,21,4304655,"CAPÃO DO CIPÓ"
4687,21,4304663,"CAPÃO DO LEÃO"
4688,21,4304671,"CAPIVARI DO SUL"
4689,21,4304689,"CAPELA DE SANTANA"
4690,21,4304697,CAPITÃO
4691,21,4304705,CARAZINHO
4692,21,4304713,CARAÁ
4693,21,4304804,"CARLOS BARBOSA"
4694,21,4304853,"CARLOS GOMES"
4695,21,4304903,CASCA
4696,21,4304952,CASEIROS
4697,21,4305009,CATUÍPE
4698,21,4305108,"CAXIAS DO SUL"
4699,21,4305116,CENTENÁRIO
4700,21,4305124,CERRITO
4701,21,4305132,"CERRO BRANCO"
4702,21,4305157,"CERRO GRANDE"
4703,21,4305173,"CERRO GRANDE DO SUL"
4704,21,4305207,"CERRO LARGO"
4705,21,4305306,CHAPADA
4706,21,4305355,CHARQUEADAS
4707,21,4305371,CHARRUA
4708,21,4305405,CHIAPETTA
4709,21,4305439,CHUÍ
4710,21,4305447,CHUVISCA
4711,21,4305454,CIDREIRA
4712,21,4305504,CIRÍACO
4713,21,4305587,COLINAS
4714,21,4305603,COLORADO
4715,21,4305702,CONDOR
4716,21,4305801,CONSTANTINA
4717,21,4305835,"COQUEIRO BAIXO"
4718,21,4305850,"COQUEIROS DO SUL"
4719,21,4305871,"CORONEL BARROS"
4720,21,4305900,"CORONEL BICACO"
4721,21,4305934,"CORONEL PILAR"
4722,21,4305959,COTIPORÃ
4723,21,4305975,COXILHA
4724,21,4306007,CRISSIUMAL
4725,21,4306056,CRISTAL
4726,21,4306072,"CRISTAL DO SUL"
4727,21,4306106,"CRUZ ALTA"
4728,21,4306130,CRUZALTENSE
4729,21,4306205,"CRUZEIRO DO SUL"
4730,21,4306304,"DAVID CANABARRO"
4731,21,4306320,DERRUBADAS
4732,21,4306353,"DEZESSEIS DE NOVEMBRO"
4733,21,4306379,"DILERMANDO DE AGUIAR"
